relative_path,label,class_name,client_id,split,group_id,leaf_group_id,scenario,alpha,quantity_alpha,feature_skew,seed,domain_id
Apple___Apple_scab/00075aa8-d81a-4184-8541-b692b78d398a___FREC_Scab 3335.JPG,0,Apple___Apple_scab,2,train,partition::00000424,Apple___Apple_scab:::79,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/0896ecbc-1af2-4868-8279-ed302acb29bc___FREC_Scab 3339.JPG,0,Apple___Apple_scab,2,train,partition::00000424,Apple___Apple_scab:::79,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/0a6812de-7416-4ffe-aba9-307599a02c84___FREC_Scab 2973.JPG,0,Apple___Apple_scab,2,train,partition::00000618,Apple___Apple_scab:::14,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/162d8ca4-7cd3-46f1-904f-09721df3e498___FREC_Scab 3336.JPG,0,Apple___Apple_scab,2,train,partition::00000424,Apple___Apple_scab:::79,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/1cdf2779-8cb1-4ae4-be70-b0eeb1abb0f8___FREC_Scab 3370.JPG,0,Apple___Apple_scab,2,train,partition::00000409,Apple___Apple_scab:::84,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/1ceeeee0-40bd-4ac9-8a57-59385bf5df8a___FREC_Scab 3001.JPG,0,Apple___Apple_scab,2,train,partition::00000540,Apple___Apple_scab:::18,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/20f4f8d1-7527-420b-a90d-e17b9e45549a___FREC_Scab 2997.JPG,0,Apple___Apple_scab,2,train,partition::00000540,Apple___Apple_scab:::18,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/23466313-6a2c-46e7-ad89-1f95dd2d3b40___FREC_Scab 3517.JPG,0,Apple___Apple_scab,2,train,partition::00000559,Apple___Apple_scab:::107,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/268a2ad1-d649-4ec0-add3-61cc8f54f479___FREC_Scab 3235.JPG,0,Apple___Apple_scab,2,train,partition::00000392,Apple___Apple_scab:::61,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/26a31865-1d42-4bd6-8b67-02cbedfd6f64___FREC_Scab 3516.JPG,0,Apple___Apple_scab,2,train,partition::00000559,Apple___Apple_scab:::107,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/2bc018ba-3c49-4cf4-9411-a93b7b196f45___FREC_Scab 3326.JPG,0,Apple___Apple_scab,2,train,partition::00000624,Apple___Apple_scab:::77,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/2e264ee0-7679-4ad2-a19a-1ac4d2e84079___FREC_Scab 2984.JPG,0,Apple___Apple_scab,2,train,partition::00000539,Apple___Apple_scab:::16,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/40a5e87c-ee32-4d67-9b28-926e94638a1d___FREC_Scab 3251.JPG,0,Apple___Apple_scab,2,train,partition::00000401,Apple___Apple_scab:::64,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/43712608-0fa2-4be2-91a0-242aca469cb4___FREC_Scab 2985.JPG,0,Apple___Apple_scab,2,train,partition::00000539,Apple___Apple_scab:::16,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/44b52928-c5dd-48f4-b2c8-b128032c49dd___FREC_Scab 3518.JPG,0,Apple___Apple_scab,2,train,partition::00000559,Apple___Apple_scab:::107,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/45ee8aaa-1a08-46ed-8ac8-bba8e40c61d6___FREC_Scab 2986.JPG,0,Apple___Apple_scab,2,train,partition::00000539,Apple___Apple_scab:::16,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/470bece4-7eb2-4ec1-917a-278559afe463___FREC_Scab 3250.JPG,0,Apple___Apple_scab,2,train,partition::00000401,Apple___Apple_scab:::64,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/47b3d8bb-2461-4593-a0fe-a6adf0925a9a___FREC_Scab 2974.JPG,0,Apple___Apple_scab,2,train,partition::00000618,Apple___Apple_scab:::14,label_quantity_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/48dcb319-8b65-4bac-bba4-aa8ffa8abdd0___FREC_Scab 3519.JPG,0,Apple___Apple_scab,2,train,partition::00000559,Apple___Apple_scab:::107,label_quantity_skew,0.1,0.1,none,42,-1
