relative_path,label,class_name,client_id,split,group_id,leaf_group_id,scenario,alpha,quantity_alpha,feature_skew,seed,domain_id
Apple___Apple_scab/0261a6e4-21f8-481a-8827-b674e6955644___FREC_Scab 3055.JPG,0,Apple___Apple_scab,4,train,partition::00000395,Apple___Apple_scab:::28,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/058d5e64-2c57-45ba-94cb-ac83fd1885a0___FREC_Scab 3181.JPG,0,Apple___Apple_scab,4,train,partition::00000514,Apple___Apple_scab:::52,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/06cf74b6-d895-4a09-b3b1-bc63579f8c33___FREC_Scab 3128.JPG,0,Apple___Apple_scab,4,train,partition::00000613,Apple___Apple_scab:::42,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/0b170906-9436-4c0d-84c1-c396ad9d909b___FREC_Scab 3101.JPG,0,Apple___Apple_scab,4,train,partition::00000460,Apple___Apple_scab:::37,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/133c27cd-57f6-4790-b446-972327e13194___FREC_Scab 3362.JPG,0,Apple___Apple_scab,4,train,partition::00000610,Apple___Apple_scab:::83,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/13b16e68-c82c-4de8-ab34-877ff352e821___FREC_Scab 3180.JPG,0,Apple___Apple_scab,4,train,partition::00000514,Apple___Apple_scab:::52,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/18e95262-fb0a-472c-93ab-e03138a360dc___FREC_Scab 3366.JPG,0,Apple___Apple_scab,4,train,partition::00000610,Apple___Apple_scab:::83,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/18ea82fd-4e16-416f-8ad9-54e0f6601693___FREC_Scab 3127.JPG,0,Apple___Apple_scab,4,train,partition::00000613,Apple___Apple_scab:::42,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/1cdf2779-8cb1-4ae4-be70-b0eeb1abb0f8___FREC_Scab 3370.JPG,0,Apple___Apple_scab,4,train,partition::00000409,Apple___Apple_scab:::84,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/1d9d67e2-5603-4710-ae2b-6cb0b922ae61___FREC_Scab 3122.JPG,0,Apple___Apple_scab,4,train,partition::00000478,Apple___Apple_scab:::41,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/23466313-6a2c-46e7-ad89-1f95dd2d3b40___FREC_Scab 3517.JPG,0,Apple___Apple_scab,4,train,partition::00000559,Apple___Apple_scab:::107,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/23f31e0d-3330-4752-9f83-8aba28c90ccb___FREC_Scab 3178.JPG,0,Apple___Apple_scab,4,train,partition::00000514,Apple___Apple_scab:::52,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/26a31865-1d42-4bd6-8b67-02cbedfd6f64___FREC_Scab 3516.JPG,0,Apple___Apple_scab,4,train,partition::00000559,Apple___Apple_scab:::107,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/2a800c84-902e-4aa8-af13-4e020d6f17dd___FREC_Scab 3124.JPG,0,Apple___Apple_scab,4,train,partition::00000478,Apple___Apple_scab:::41,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/2dd8b8f8-46b0-4bc6-b817-ea7163f4b28b___FREC_Scab 3473.JPG,0,Apple___Apple_scab,4,train,partition::00000578,Apple___Apple_scab:::100,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/320dff9e-6d59-4bec-9e7c-930444343e3b___FREC_Scab 3398.JPG,0,Apple___Apple_scab,4,train,partition::00000499,Apple___Apple_scab:::89,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/3d34bd1c-fae9-446a-a629-147b5e8d5d6b___FREC_Scab 3103.JPG,0,Apple___Apple_scab,4,train,partition::00000460,Apple___Apple_scab:::37,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/4098b029-fcda-4d2f-9703-c16e6e5fae49___FREC_Scab 3455.JPG,0,Apple___Apple_scab,4,train,partition::00000577,Apple___Apple_scab:::98,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/40a5e87c-ee32-4d67-9b28-926e94638a1d___FREC_Scab 3251.JPG,0,Apple___Apple_scab,4,train,partition::00000401,Apple___Apple_scab:::64,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/4147e694-ce1f-47ea-b641-899e60ef3f3a___FREC_Scab 3278.JPG,0,Apple___Apple_scab,4,train,partition::00000541,Apple___Apple_scab:::70,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/44b52928-c5dd-48f4-b2c8-b128032c49dd___FREC_Scab 3518.JPG,0,Apple___Apple_scab,4,train,partition::00000559,Apple___Apple_scab:::107,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/45512c84-e453-459c-b12f-1d08ce44001b___FREC_Scab 3072.JPG,0,Apple___Apple_scab,4,train,partition::00000549,Apple___Apple_scab:::32,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/470bece4-7eb2-4ec1-917a-278559afe463___FREC_Scab 3250.JPG,0,Apple___Apple_scab,4,train,partition::00000401,Apple___Apple_scab:::64,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/48dcb319-8b65-4bac-bba4-aa8ffa8abdd0___FREC_Scab 3519.JPG,0,Apple___Apple_scab,4,train,partition::00000559,Apple___Apple_scab:::107,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/5a178d63-372d-48c4-adb8-d616130ba3f0___FREC_Scab 3104.JPG,0,Apple___Apple_scab,4,train,partition::00000460,Apple___Apple_scab:::37,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/5d398d0d-256d-4de5-8dcd-f3b455da2b76___FREC_Scab 3522.JPG,0,Apple___Apple_scab,4,train,partition::00000559,Apple___Apple_scab:::107,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/60226bd7-db11-4d7e-ba29-a5136f6bebe0___FREC_Scab 3470.JPG,0,Apple___Apple_scab,4,train,partition::00000578,Apple___Apple_scab:::100,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/61643f40-eb9a-4c6b-8de5-c12319fc7680___FREC_Scab 3114.JPG,0,Apple___Apple_scab,4,train,partition::00000608,Apple___Apple_scab:::40,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/656265b3-9f9a-4a20-83f5-e5d6be938dcd___FREC_Scab 3454.JPG,0,Apple___Apple_scab,4,train,partition::00000577,Apple___Apple_scab:::98,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/67c7e9f9-19ca-4fb5-a2b1-8efdeed7b9e2___FREC_Scab 3397.JPG,0,Apple___Apple_scab,4,train,partition::00000499,Apple___Apple_scab:::89,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/6a006aa9-a9f2-4269-9fd9-7a879f01faf1___FREC_Scab 3117.JPG,0,Apple___Apple_scab,4,train,partition::00000608,Apple___Apple_scab:::40,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/6b5e1187-9b7b-4b4c-912f-b2175619f35f___FREC_Scab 3121.JPG,0,Apple___Apple_scab,4,train,partition::00000478,Apple___Apple_scab:::41,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/6b66d8dd-af9f-43b5-a43f-6e4c6d64bede___FREC_Scab 3248.JPG,0,Apple___Apple_scab,4,train,partition::00000401,Apple___Apple_scab:::64,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/6d9f5940-0ec4-4ccf-8003-719410b7f47c___FREC_Scab 3373.JPG,0,Apple___Apple_scab,4,train,partition::00000409,Apple___Apple_scab:::84,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/6e8ed8d7-45e0-446a-aad1-d7ccf4a861fe___FREC_Scab 3068.JPG,0,Apple___Apple_scab,4,train,partition::00000527,Apple___Apple_scab:::31,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/70fa2c8f-5657-444f-b57b-3ad6755acc74___FREC_Scab 3275.JPG,0,Apple___Apple_scab,4,train,partition::00000541,Apple___Apple_scab:::70,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/792c3972-8724-45b6-8ba0-eec0f675bc50___FREC_Scab 3120.JPG,0,Apple___Apple_scab,4,train,partition::00000608,Apple___Apple_scab:::40,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/7966ec90-1939-40ea-a4f7-99aca4fe8af5___FREC_Scab 3402.JPG,0,Apple___Apple_scab,4,train,partition::00000499,Apple___Apple_scab:::89,quantity_skew,0.1,100.0,none,42,-1
Apple___Apple_scab/7dbdcba3-395b-413e-bc22-cd0d0e11a1c9___FREC_Scab 3363.JPG,0,Apple___Apple_scab,4,train,partition::00000610,Apple___Apple_scab:::83,quantity_skew,0.1,100.0,none,42,-1
