relative_path,label,class_name,client_id,split,group_id,leaf_group_id,scenario,alpha,quantity_alpha,feature_skew,seed,domain_id
Apple___Apple_scab/00075aa8-d81a-4184-8541-b692b78d398a___FREC_Scab 3335.JPG,0,Apple___Apple_scab,2,train,partition::00000424,Apple___Apple_scab:::79,feature_dirichlet,100.0,0.1,synthetic_domain,42,4
Apple___Apple_scab/029424b0-0ef5-491b-9ef5-069190d24d8f___FREC_Scab 3504.JPG,0,Apple___Apple_scab,2,train,partition::00000381,Apple___Apple_scab:::105,feature_dirichlet,100.0,0.1,synthetic_domain,42,0
Apple___Apple_scab/0340dc35-5215-48ab-8db7-06af99fcb358___FREC_Scab 2966.JPG,0,Apple___Apple_scab,2,train,partition::00000614,Apple___Apple_scab:::13,feature_dirichlet,100.0,0.1,synthetic_domain,42,0
Apple___Apple_scab/0896ecbc-1af2-4868-8279-ed302acb29bc___FREC_Scab 3339.JPG,0,Apple___Apple_scab,2,train,partition::00000424,Apple___Apple_scab:::79,feature_dirichlet,100.0,0.1,synthetic_domain,42,4
Apple___Apple_scab/0a6812de-7416-4ffe-aba9-307599a02c84___FREC_Scab 2973.JPG,0,Apple___Apple_scab,2,train,partition::00000618,Apple___Apple_scab:::14,feature_dirichlet,100.0,0.1,synthetic_domain,42,3
Apple___Apple_scab/0d8d5b80-962d-4381-8d3b-9eca3f2f1bb0___FREC_Scab 3449.JPG,0,Apple___Apple_scab,2,train,partition::00000628,Apple___Apple_scab:::97,feature_dirichlet,100.0,0.1,synthetic_domain,42,3
Apple___Apple_scab/1547f817-6a4d-4cbc-8ce0-7dff293562ee___FREC_Scab 3194.JPG,0,Apple___Apple_scab,2,train,partition::00000570,Apple___Apple_scab:::54,feature_dirichlet,100.0,0.1,synthetic_domain,42,1
Apple___Apple_scab/162d8ca4-7cd3-46f1-904f-09721df3e498___FREC_Scab 3336.JPG,0,Apple___Apple_scab,2,train,partition::00000424,Apple___Apple_scab:::79,feature_dirichlet,100.0,0.1,synthetic_domain,42,4
Apple___Apple_scab/18ab74ed-8e95-4787-b2e1-1283594bd00b___FREC_Scab 3012.JPG,0,Apple___Apple_scab,2,train,partition::00000627,Apple___Apple_scab:::20,feature_dirichlet,100.0,0.1,synthetic_domain,42,3
Apple___Apple_scab/1a4047d7-23d6-4bba-ba10-b6e7005ea01b___FREC_Scab 3193.JPG,0,Apple___Apple_scab,2,train,partition::00000570,Apple___Apple_scab:::54,feature_dirichlet,100.0,0.1,synthetic_domain,42,1
Apple___Apple_scab/1a41bab0-45e0-4dda-a798-9bf4a998f1b6___FREC_Scab 3450.JPG,0,Apple___Apple_scab,2,train,partition::00000628,Apple___Apple_scab:::97,feature_dirichlet,100.0,0.1,synthetic_domain,42,3
Apple___Apple_scab/22c12d6a-3c17-45be-b53b-f17f1b3f5168___FREC_Scab 3206.JPG,0,Apple___Apple_scab,2,train,partition::00000589,Apple___Apple_scab:::56,feature_dirichlet,100.0,0.1,synthetic_domain,42,0
Apple___Apple_scab/23466313-6a2c-46e7-ad89-1f95dd2d3b40___FREC_Scab 3517.JPG,0,Apple___Apple_scab,2,train,partition::00000559,Apple___Apple_scab:::107,feature_dirichlet,100.0,0.1,synthetic_domain,42,2
Apple___Apple_scab/26a31865-1d42-4bd6-8b67-02cbedfd6f64___FREC_Scab 3516.JPG,0,Apple___Apple_scab,2,train,partition::00000559,Apple___Apple_scab:::107,feature_dirichlet,100.0,0.1,synthetic_domain,42,2
Apple___Apple_scab/27338275-3c75-4bbf-8d74-7b90e9d224d3___FREC_Scab 3269.JPG,0,Apple___Apple_scab,2,train,partition::00000312,Apple___Apple_scab:::69,feature_dirichlet,100.0,0.1,synthetic_domain,42,1
