relative_path,label,class_name,client_id,split,group_id,leaf_group_id,scenario,alpha,quantity_alpha,feature_skew,seed,domain_id
Apple___Apple_scab/058d5e64-2c57-45ba-94cb-ac83fd1885a0___FREC_Scab 3181.JPG,0,Apple___Apple_scab,1,train,partition::00000514,Apple___Apple_scab:::52,feature_dirichlet,100.0,0.1,synthetic_domain,42,2
Apple___Apple_scab/06cf74b6-d895-4a09-b3b1-bc63579f8c33___FREC_Scab 3128.JPG,0,Apple___Apple_scab,1,train,partition::00000613,Apple___Apple_scab:::42,feature_dirichlet,100.0,0.1,synthetic_domain,42,1
Apple___Apple_scab/08c42d78-aa7b-4106-b0c1-b260f898dcba___FREC_Scab 3151.JPG,0,Apple___Apple_scab,1,train,partition::00000494,Apple___Apple_scab:::46,feature_dirichlet,100.0,0.1,synthetic_domain,42,3
Apple___Apple_scab/0b1e31fa-cbc0-41ed-9139-c794e6855e82___FREC_Scab 3089.JPG,0,Apple___Apple_scab,1,train,partition::00000522,Apple___Apple_scab:::35,feature_dirichlet,100.0,0.1,synthetic_domain,42,0
Apple___Apple_scab/0e90fe4a-e8b6-4186-9429-a9fea180af9a___FREC_Scab 3391.JPG,0,Apple___Apple_scab,1,train,partition::00000597,Apple___Apple_scab:::88,feature_dirichlet,100.0,0.1,synthetic_domain,42,2
Apple___Apple_scab/133c27cd-57f6-4790-b446-972327e13194___FREC_Scab 3362.JPG,0,Apple___Apple_scab,1,train,partition::00000610,Apple___Apple_scab:::83,feature_dirichlet,100.0,0.1,synthetic_domain,42,2
Apple___Apple_scab/13b16e68-c82c-4de8-ab34-877ff352e821___FREC_Scab 3180.JPG,0,Apple___Apple_scab,1,train,partition::00000514,Apple___Apple_scab:::52,feature_dirichlet,100.0,0.1,synthetic_domain,42,2
Apple___Apple_scab/154842bb-6ee3-4176-9007-cf7a43cfe140___FREC_Scab 3434.JPG,0,Apple___Apple_scab,1,train,partition::00000450,Apple___Apple_scab:::95,feature_dirichlet,100.0,0.1,synthetic_domain,42,0
Apple___Apple_scab/15bfa086-7d4a-43c0-800d-2fe8255ba50c___FREC_Scab 3150.JPG,0,Apple___Apple_scab,1,train,partition::00000494,Apple___Apple_scab:::46,feature_dirichlet,100.0,0.1,synthetic_domain,42,3
Apple___Apple_scab/18e95262-fb0a-472c-93ab-e03138a360dc___FREC_Scab 3366.JPG,0,Apple___Apple_scab,1,train,partition::00000610,Apple___Apple_scab:::83,feature_dirichlet,100.0,0.1,synthetic_domain,42,2
Apple___Apple_scab/18ea82fd-4e16-416f-8ad9-54e0f6601693___FREC_Scab 3127.JPG,0,Apple___Apple_scab,1,train,partition::00000613,Apple___Apple_scab:::42,feature_dirichlet,100.0,0.1,synthetic_domain,42,1
Apple___Apple_scab/1cdf2779-8cb1-4ae4-be70-b0eeb1abb0f8___FREC_Scab 3370.JPG,0,Apple___Apple_scab,1,train,partition::00000409,Apple___Apple_scab:::84,feature_dirichlet,100.0,0.1,synthetic_domain,42,0
Apple___Apple_scab/23f31e0d-3330-4752-9f83-8aba28c90ccb___FREC_Scab 3178.JPG,0,Apple___Apple_scab,1,train,partition::00000514,Apple___Apple_scab:::52,feature_dirichlet,100.0,0.1,synthetic_domain,42,2
Apple___Apple_scab/246c33b0-fac8-4cca-ae8b-17947338b8b2___FREC_Scab 3091.JPG,0,Apple___Apple_scab,1,train,partition::00000522,Apple___Apple_scab:::35,feature_dirichlet,100.0,0.1,synthetic_domain,42,0
Apple___Apple_scab/2d4c8a12-a34c-4c8b-b357-271d87532ece___FREC_Scab 3090.JPG,0,Apple___Apple_scab,1,train,partition::00000522,Apple___Apple_scab:::35,feature_dirichlet,100.0,0.1,synthetic_domain,42,0
Apple___Apple_scab/320dff9e-6d59-4bec-9e7c-930444343e3b___FREC_Scab 3398.JPG,0,Apple___Apple_scab,1,train,partition::00000499,Apple___Apple_scab:::89,feature_dirichlet,100.0,0.1,synthetic_domain,42,1
Apple___Apple_scab/3636b2d7-b888-437b-b4e3-a8af4bb62763___FREC_Scab 3148.JPG,0,Apple___Apple_scab,1,train,partition::00000494,Apple___Apple_scab:::46,feature_dirichlet,100.0,0.1,synthetic_domain,42,3
Apple___Apple_scab/44dbb7a4-4c41-4d4c-9e34-9e665a35926c___FREC_Scab 3438.JPG,0,Apple___Apple_scab,1,train,partition::00000450,Apple___Apple_scab:::95,feature_dirichlet,100.0,0.1,synthetic_domain,42,0
Apple___Apple_scab/4555c009-6c33-4913-accc-fd1a8355646b___FREC_Scab 2929.JPG,0,Apple___Apple_scab,1,train,partition::00000493,Apple___Apple_scab:::5,feature_dirichlet,100.0,0.1,synthetic_domain,42,0
Apple___Apple_scab/47ebb7a4-a8e0-4a57-95e5-dd8e9d1235a2___FREC_Scab 3147.JPG,0,Apple___Apple_scab,1,train,partition::00000494,Apple___Apple_scab:::46,feature_dirichlet,100.0,0.1,synthetic_domain,42,3
Apple___Apple_scab/4e2c27a7-4be1-4c86-a07b-bc2a64c1bff9___FREC_Scab 3018.JPG,0,Apple___Apple_scab,1,train,partition::00000575,Apple___Apple_scab:::21,feature_dirichlet,100.0,0.1,synthetic_domain,42,3
Apple___Apple_scab/61373045-a7a5-4213-94fb-7d81638d5561___FREC_Scab 3430.JPG,0,Apple___Apple_scab,1,train,partition::00000594,Apple___Apple_scab:::94,feature_dirichlet,100.0,0.1,synthetic_domain,42,4
