relative_path,label,class_name,client_id,split,group_id,leaf_group_id,scenario,alpha,quantity_alpha,feature_skew,seed,domain_id
Apple___Apple_scab/01a66316-0e98-4d3b-a56f-d78752cd043f___FREC_Scab 3003.JPG,0,Apple___Apple_scab,0,train,partition::00000403,Apple___Apple_scab:::19,feature_dirichlet,100.0,0.1,synthetic_domain,42,1
Apple___Apple_scab/0208f4eb-45a4-4399-904e-989ac2c6257c___FREC_Scab 3037.JPG,0,Apple___Apple_scab,0,train,partition::00000615,Apple___Apple_scab:::25,feature_dirichlet,100.0,0.1,synthetic_domain,42,2
Apple___Apple_scab/0395b847-2c73-4674-826f-33a6afb5b4fe___FREC_Scab 3287.JPG,0,Apple___Apple_scab,0,train,partition::00000620,Apple___Apple_scab:::72,feature_dirichlet,100.0,0.1,synthetic_domain,42,3
Apple___Apple_scab/0672ab32-9fce-41f3-ae69-e39c48a0a292___FREC_Scab 3347.JPG,0,Apple___Apple_scab,0,train,partition::00000573,Apple___Apple_scab:::80,feature_dirichlet,100.0,0.1,synthetic_domain,42,2
Apple___Apple_scab/095c9131-a0cb-47de-898a-f9371f208c01___FREC_Scab 3109.JPG,0,Apple___Apple_scab,0,train,partition::00000579,Apple___Apple_scab:::38,feature_dirichlet,100.0,0.1,synthetic_domain,42,3
Apple___Apple_scab/0a14783a-838a-4d4f-a671-ff98011714c6___FREC_Scab 3288.JPG,0,Apple___Apple_scab,0,train,partition::00000620,Apple___Apple_scab:::72,feature_dirichlet,100.0,0.1,synthetic_domain,42,3
Apple___Apple_scab/0c620ec5-11cf-4120-94ab-1311e99df147___FREC_Scab 3131.JPG,0,Apple___Apple_scab,0,train,partition::00000447,Apple___Apple_scab:::43,feature_dirichlet,100.0,0.1,synthetic_domain,42,2
Apple___Apple_scab/11f5b020-3dfd-400c-9819-7d229bc5f929___FREC_Scab 2945.JPG,0,Apple___Apple_scab,0,train,partition::00000538,Apple___Apple_scab:::9,feature_dirichlet,100.0,0.1,synthetic_domain,42,0
Apple___Apple_scab/13f31401-f65a-4025-823a-4f2738e8bff9___FREC_Scab 3062.JPG,0,Apple___Apple_scab,0,train,partition::00000328,Apple___Apple_scab:::29,feature_dirichlet,100.0,0.1,synthetic_domain,42,3
Apple___Apple_scab/1962d1ec-fb66-4583-b631-81cd23ecf063___FREC_Scab 3238.JPG,0,Apple___Apple_scab,0,train,partition::00000545,Apple___Apple_scab:::62,feature_dirichlet,100.0,0.1,synthetic_domain,42,0
Apple___Apple_scab/1bcc3b5d-7e00-43fb-983e-95ae271a715b___FREC_Scab 3061.JPG,0,Apple___Apple_scab,0,train,partition::00000328,Apple___Apple_scab:::29,feature_dirichlet,100.0,0.1,synthetic_domain,42,3
