relative_path,label,class_name,client_id,split,group_id,leaf_group_id,scenario,alpha,quantity_alpha,feature_skew,seed,domain_id
Apple___Cedar_apple_rust/0cd24b0c-0a9d-483f-8734-5c08988e029f___FREC_C.Rust 3762.JPG,2,Apple___Cedar_apple_rust,4,train,partition::00001446,Apple___Cedar_apple_rust:::28,label_skew,0.1,0.1,none,42,-1
Apple___Cedar_apple_rust/2dd8a8e6-8774-49a9-a712-9fa6b9ef21f3___FREC_C.Rust 3594.JPG,2,Apple___Cedar_apple_rust,4,train,partition::00001499,Apple___Cedar_apple_rust:::16,label_skew,0.1,0.1,none,42,-1
Apple___Cedar_apple_rust/3590e70d-8ab1-453d-ae81-0f77bdda3f60___FREC_C.Rust 3824.JPG,2,Apple___Cedar_apple_rust,4,train,partition::00001519,Apple___Cedar_apple_rust:::32,label_skew,0.1,0.1,none,42,-1
Apple___Cedar_apple_rust/5271addc-c445-4af1-ba68-318c7b509e1f___FREC_C.Rust 3585.JPG,2,Apple___Cedar_apple_rust,4,train,partition::00001499,Apple___Cedar_apple_rust:::16,label_skew,0.1,0.1,none,42,-1
Apple___Cedar_apple_rust/81049e31-d2ea-4372-9865-c7f1479a513a___FREC_C.Rust 3833.JPG,2,Apple___Cedar_apple_rust,4,train,partition::00001519,Apple___Cedar_apple_rust:::32,label_skew,0.1,0.1,none,42,-1
Apple___Cedar_apple_rust/821d427b-7aff-475c-8d76-6c984e09463f___FREC_C.Rust 3760.JPG,2,Apple___Cedar_apple_rust,4,train,partition::00001446,Apple___Cedar_apple_rust:::28,label_skew,0.1,0.1,none,42,-1
Apple___Cedar_apple_rust/83a6031c-8219-4f22-8476-530c6bb1ee31___FREC_C.Rust 3765.JPG,2,Apple___Cedar_apple_rust,4,train,partition::00001446,Apple___Cedar_apple_rust:::28,label_skew,0.1,0.1,none,42,-1
Apple___Cedar_apple_rust/b2723e0b-7e61-48ae-b50e-0cee5d437cb3___FREC_C.Rust 3823.JPG,2,Apple___Cedar_apple_rust,4,train,partition::00001519,Apple___Cedar_apple_rust:::32,label_skew,0.1,0.1,none,42,-1
Apple___Cedar_apple_rust/b401cded-e2cb-4907-b475-5373142735d9___FREC_C.Rust 3766.JPG,2,Apple___Cedar_apple_rust,4,train,partition::00001446,Apple___Cedar_apple_rust:::28,label_skew,0.1,0.1,none,42,-1
Apple___Cedar_apple_rust/d4cda9ab-6b06-4551-ad3d-ee61dd78450a___FREC_C.Rust 3592.JPG,2,Apple___Cedar_apple_rust,4,train,partition::00001499,Apple___Cedar_apple_rust:::16,label_skew,0.1,0.1,none,42,-1
Apple___Cedar_apple_rust/e95a95f3-6650-4134-82fe-d6eae344b27d___FREC_C.Rust 3587.JPG,2,Apple___Cedar_apple_rust,4,train,partition::00001499,Apple___Cedar_apple_rust:::16,label_skew,0.1,0.1,none,42,-1
Apple___Cedar_apple_rust/fc477749-2fe6-48a5-9393-5eedeb7cedc3___FREC_C.Rust 3826.JPG,2,Apple___Cedar_apple_rust,4,train,partition::00001519,Apple___Cedar_apple_rust:::32,label_skew,0.1,0.1,none,42,-1
Apple___healthy/0055dd26-23a7-4415-ac61-e0b44ebfaf80___RS_HL 5672.JPG,3,Apple___healthy,4,train,partition::00002976,Apple___healthy:::6,label_skew,0.1,0.1,none,42,-1
Apple___healthy/0098dbd9-286a-4d6a-bf4b-5459d66f88c0___RS_HL 5776.JPG,3,Apple___healthy,4,train,partition::00002930,Apple___healthy:::23,label_skew,0.1,0.1,none,42,-1
Apple___healthy/011d02f3-5c3c-4484-a384-b1a0a0dbdec1___RS_HL 7544.JPG,3,Apple___healthy,4,train,partition::00003026,Apple___healthy:::169,label_skew,0.1,0.1,none,42,-1
Apple___healthy/017fd21b-142f-4988-849a-5fd316ea9a1b___RS_HL 6279.JPG,3,Apple___healthy,4,train,partition::00002784,Apple___healthy:::106,label_skew,0.1,0.1,none,42,-1
Apple___healthy/0181db4e-718e-41bc-b6ed-92863471fa85___RS_HL 5941.JPG,3,Apple___healthy,4,train,partition::00002995,Apple___healthy:::50,label_skew,0.1,0.1,none,42,-1
Apple___healthy/0199bffc-baee-499f-8e03-5dadb8b671be___RS_HL 8042.JPG,3,Apple___healthy,4,train,partition::00002814,Apple___healthy:::236,label_skew,0.1,0.1,none,42,-1
