relative_path,label,class_name,client_id,split,group_id,leaf_group_id,scenario,alpha,quantity_alpha,feature_skew,seed,domain_id
Apple___Apple_scab/01a66316-0e98-4d3b-a56f-d78752cd043f___FREC_Scab 3003.JPG,0,Apple___Apple_scab,1,train,partition::00000403,Apple___Apple_scab:::19,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/13f31401-f65a-4025-823a-4f2738e8bff9___FREC_Scab 3062.JPG,0,Apple___Apple_scab,1,train,partition::00000328,Apple___Apple_scab:::29,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/14c623e5-051c-42f6-9e4f-f7a93e6a723c___FREC_Scab 2965.JPG,0,Apple___Apple_scab,1,train,partition::00000512,Apple___Apple_scab:::12,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/1962d1ec-fb66-4583-b631-81cd23ecf063___FREC_Scab 3238.JPG,0,Apple___Apple_scab,1,train,partition::00000545,Apple___Apple_scab:::62,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/1bcc3b5d-7e00-43fb-983e-95ae271a715b___FREC_Scab 3061.JPG,0,Apple___Apple_scab,1,train,partition::00000328,Apple___Apple_scab:::29,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/1cdf2779-8cb1-4ae4-be70-b0eeb1abb0f8___FREC_Scab 3370.JPG,0,Apple___Apple_scab,1,train,partition::00000409,Apple___Apple_scab:::84,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/1ceeeee0-40bd-4ac9-8a57-59385bf5df8a___FREC_Scab 3001.JPG,0,Apple___Apple_scab,1,train,partition::00000540,Apple___Apple_scab:::18,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/201d8b27-5a38-43e5-8065-f7fe039ad781___FREC_Scab 3058.JPG,0,Apple___Apple_scab,1,train,partition::00000328,Apple___Apple_scab:::29,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/20f4f8d1-7527-420b-a90d-e17b9e45549a___FREC_Scab 2997.JPG,0,Apple___Apple_scab,1,train,partition::00000540,Apple___Apple_scab:::18,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/222a9802-f14c-433e-9d18-d0668ed3c279___FREC_Scab 3239.JPG,0,Apple___Apple_scab,1,train,partition::00000545,Apple___Apple_scab:::62,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/29ab8216-ec38-4efd-9c77-21068fa899a4___FREC_Scab 3241.JPG,0,Apple___Apple_scab,1,train,partition::00000545,Apple___Apple_scab:::62,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/2a97b29d-8a63-47ab-bd5b-c14832a586c8___FREC_Scab 3242.JPG,0,Apple___Apple_scab,1,train,partition::00000545,Apple___Apple_scab:::62,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/2c89ceaf-748c-4371-80d0-d01855f04a92___FREC_Scab 2962.JPG,0,Apple___Apple_scab,1,train,partition::00000512,Apple___Apple_scab:::12,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/2dd8b8f8-46b0-4bc6-b817-ea7163f4b28b___FREC_Scab 3473.JPG,0,Apple___Apple_scab,1,train,partition::00000578,Apple___Apple_scab:::100,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/32550bbb-cdf1-4805-8167-27dc5a8e87d2___FREC_Scab 3195.JPG,0,Apple___Apple_scab,1,train,partition::00000469,Apple___Apple_scab:::55,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/3bf2f5f8-4578-405a-88c6-c5338620a078___FREC_Scab 3059.JPG,0,Apple___Apple_scab,1,train,partition::00000328,Apple___Apple_scab:::29,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/3dd3d59c-be2a-4f29-8fa1-d4f37d7fb894___FREC_Scab 3412.JPG,0,Apple___Apple_scab,1,train,partition::00000442,Apple___Apple_scab:::91,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/43f68711-decd-4831-bf5c-99fa40abe339___FREC_Scab 3413.JPG,0,Apple___Apple_scab,1,train,partition::00000442,Apple___Apple_scab:::91,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/4442b558-4db4-4de3-82c3-7524b59bb315___FREC_Scab 2961.JPG,0,Apple___Apple_scab,1,train,partition::00000512,Apple___Apple_scab:::12,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/4bb38e05-1d5a-40c6-8638-10db134db682___FREC_Scab 3390.JPG,0,Apple___Apple_scab,1,train,partition::00000574,Apple___Apple_scab:::87,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/4e770559-e332-470e-aae3-c7ad0399dd20___FREC_Scab 3513.JPG,0,Apple___Apple_scab,1,train,partition::00000623,Apple___Apple_scab:::106,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/59c9641b-c84e-4595-8f2c-13b5f914aa4a___FREC_Scab 3060.JPG,0,Apple___Apple_scab,1,train,partition::00000328,Apple___Apple_scab:::29,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/5cd3df15-31a2-4076-9d1a-8735fa1dccdf___FREC_Scab 3410.JPG,0,Apple___Apple_scab,1,train,partition::00000442,Apple___Apple_scab:::91,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/60226bd7-db11-4d7e-ba29-a5136f6bebe0___FREC_Scab 3470.JPG,0,Apple___Apple_scab,1,train,partition::00000578,Apple___Apple_scab:::100,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/6344cfa8-2c26-4498-b366-817d56285212___FREC_Scab 2964.JPG,0,Apple___Apple_scab,1,train,partition::00000512,Apple___Apple_scab:::12,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/63a29431-0e93-4e5d-b28d-3956edd10d01___FREC_Scab 3197.JPG,0,Apple___Apple_scab,1,train,partition::00000469,Apple___Apple_scab:::55,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/63cf5c0e-0a65-4261-9034-ba75466ee918___FREC_Scab 3385.JPG,0,Apple___Apple_scab,1,train,partition::00000574,Apple___Apple_scab:::87,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/675f0b56-9d0b-45b3-8c8e-820efae75274___FREC_Scab 3006.JPG,0,Apple___Apple_scab,1,train,partition::00000403,Apple___Apple_scab:::19,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/6a2c0f48-b0f7-4bd9-b7b8-7410c1ef4048___FREC_Scab 2999.JPG,0,Apple___Apple_scab,1,train,partition::00000540,Apple___Apple_scab:::18,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/6b6b2140-bb67-4342-adad-8cba97a5ecbe___FREC_Scab 3388.JPG,0,Apple___Apple_scab,1,train,partition::00000574,Apple___Apple_scab:::87,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/6d9f5940-0ec4-4ccf-8003-719410b7f47c___FREC_Scab 3373.JPG,0,Apple___Apple_scab,1,train,partition::00000409,Apple___Apple_scab:::84,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/6fb62aa7-c3d4-457a-b95d-a8b3102cccd8___FREC_Scab 3005.JPG,0,Apple___Apple_scab,1,train,partition::00000403,Apple___Apple_scab:::19,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/716a13b6-1747-40d8-96d7-5ec1c183b3b5___FREC_Scab 3004.JPG,0,Apple___Apple_scab,1,train,partition::00000403,Apple___Apple_scab:::19,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/80870a3d-e028-47c6-9548-cef00d68be2c___FREC_Scab 3469.JPG,0,Apple___Apple_scab,1,train,partition::00000578,Apple___Apple_scab:::100,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/82488f15-ffb8-495f-b09f-3810e447681a___FREC_Scab 3007.JPG,0,Apple___Apple_scab,1,train,partition::00000403,Apple___Apple_scab:::19,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/8406c2d8-abac-4992-bf23-6728a84d5437___FREC_Scab 3371.JPG,0,Apple___Apple_scab,1,train,partition::00000409,Apple___Apple_scab:::84,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/84e61e7e-f106-442c-a954-63dc3a57d5d5___FREC_Scab 3057.JPG,0,Apple___Apple_scab,1,train,partition::00000328,Apple___Apple_scab:::29,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/8727408d-c5b9-41c4-abd7-dd8e6978efff___FREC_Scab 2995.JPG,0,Apple___Apple_scab,1,train,partition::00000540,Apple___Apple_scab:::18,label_skew,0.1,0.1,none,42,-1
Apple___Apple_scab/88079400-60e9-4317-b917-0bee6c8c16f5___FREC_Scab 3411.JPG,0,Apple___Apple_scab,1,train,partition::00000442,Apple___Apple_scab:::91,label_skew,0.1,0.1,none,42,-1
