relative_path,label,class_name,client_id,split,group_id,leaf_group_id,scenario,alpha,quantity_alpha,feature_skew,seed,domain_id
Apple___Apple_scab/00075aa8-d81a-4184-8541-b692b78d398a___FREC_Scab 3335.JPG,0,Apple___Apple_scab,1,train,partition::00000424,Apple___Apple_scab:::79,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/0896ecbc-1af2-4868-8279-ed302acb29bc___FREC_Scab 3339.JPG,0,Apple___Apple_scab,1,train,partition::00000424,Apple___Apple_scab:::79,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/0a6812de-7416-4ffe-aba9-307599a02c84___FREC_Scab 2973.JPG,0,Apple___Apple_scab,1,train,partition::00000618,Apple___Apple_scab:::14,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/0b1e31fa-cbc0-41ed-9139-c794e6855e82___FREC_Scab 3089.JPG,0,Apple___Apple_scab,1,train,partition::00000522,Apple___Apple_scab:::35,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/0c620ec5-11cf-4120-94ab-1311e99df147___FREC_Scab 3131.JPG,0,Apple___Apple_scab,1,train,partition::00000447,Apple___Apple_scab:::43,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/11c50257-617e-4a6a-a996-2b195af9ada4___FREC_Scab 3462.JPG,0,Apple___Apple_scab,1,train,partition::00000509,Apple___Apple_scab:::99,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/154842bb-6ee3-4176-9007-cf7a43cfe140___FREC_Scab 3434.JPG,0,Apple___Apple_scab,1,train,partition::00000450,Apple___Apple_scab:::95,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/162d8ca4-7cd3-46f1-904f-09721df3e498___FREC_Scab 3336.JPG,0,Apple___Apple_scab,1,train,partition::00000424,Apple___Apple_scab:::79,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/22c12d6a-3c17-45be-b53b-f17f1b3f5168___FREC_Scab 3206.JPG,0,Apple___Apple_scab,1,train,partition::00000589,Apple___Apple_scab:::56,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/246c33b0-fac8-4cca-ae8b-17947338b8b2___FREC_Scab 3091.JPG,0,Apple___Apple_scab,1,train,partition::00000522,Apple___Apple_scab:::35,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/2bc018ba-3c49-4cf4-9411-a93b7b196f45___FREC_Scab 3326.JPG,0,Apple___Apple_scab,1,train,partition::00000624,Apple___Apple_scab:::77,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/2d4c8a12-a34c-4c8b-b357-271d87532ece___FREC_Scab 3090.JPG,0,Apple___Apple_scab,1,train,partition::00000522,Apple___Apple_scab:::35,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/2f668a95-80ab-40ac-98ef-657bd85b668b___FREC_Scab 3247.JPG,0,Apple___Apple_scab,1,train,partition::00000602,Apple___Apple_scab:::63,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/35694cb9-efe9-441a-a810-13e065de7925___FREC_Scab 3320.JPG,0,Apple___Apple_scab,1,train,partition::00000605,Apple___Apple_scab:::76,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/41c2bb79-44fb-48f4-864f-eec35e3442f5___FREC_Scab 2931.JPG,0,Apple___Apple_scab,1,train,partition::00000621,Apple___Apple_scab:::6,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/44dbb7a4-4c41-4d4c-9e34-9e665a35926c___FREC_Scab 3438.JPG,0,Apple___Apple_scab,1,train,partition::00000450,Apple___Apple_scab:::95,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/4555c009-6c33-4913-accc-fd1a8355646b___FREC_Scab 2929.JPG,0,Apple___Apple_scab,1,train,partition::00000493,Apple___Apple_scab:::5,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/474cf33e-0289-4014-bb8a-8004b87b471b___FREC_Scab 3425.JPG,0,Apple___Apple_scab,1,train,partition::00000507,Apple___Apple_scab:::93,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/47b3d8bb-2461-4593-a0fe-a6adf0925a9a___FREC_Scab 2974.JPG,0,Apple___Apple_scab,1,train,partition::00000618,Apple___Apple_scab:::14,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/48420763-bd18-49b4-9ab4-69319b5733f2___FREC_Scab 3201.JPG,0,Apple___Apple_scab,1,train,partition::00000589,Apple___Apple_scab:::56,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/4940cd87-695e-4f4d-8a45-5490812447cc___FREC_Scab 3044.JPG,0,Apple___Apple_scab,1,train,partition::00000550,Apple___Apple_scab:::26,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/4a50158d-dcd0-4a1f-885e-2d9b16a4e344___FREC_Scab 3205.JPG,0,Apple___Apple_scab,1,train,partition::00000589,Apple___Apple_scab:::56,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/4bb38e05-1d5a-40c6-8638-10db134db682___FREC_Scab 3390.JPG,0,Apple___Apple_scab,1,train,partition::00000574,Apple___Apple_scab:::87,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/55cd6283-a5b1-47e9-b061-c7692c8ba781___FREC_Scab 3460.JPG,0,Apple___Apple_scab,1,train,partition::00000509,Apple___Apple_scab:::99,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/5990ed9f-ffe8-4622-bd26-e536ea5e1109___FREC_Scab 3042.JPG,0,Apple___Apple_scab,1,train,partition::00000550,Apple___Apple_scab:::26,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/623fb084-dbac-42fb-b636-7cfcb89ba9f6___FREC_Scab 3437.JPG,0,Apple___Apple_scab,1,train,partition::00000450,Apple___Apple_scab:::95,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/62c3478f-3ab0-48df-962f-9d7782ec364d___FREC_Scab 2925.JPG,0,Apple___Apple_scab,1,train,partition::00000493,Apple___Apple_scab:::5,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/63cf5c0e-0a65-4261-9034-ba75466ee918___FREC_Scab 3385.JPG,0,Apple___Apple_scab,1,train,partition::00000574,Apple___Apple_scab:::87,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/6823f5d3-b27b-4a34-a417-5fc5bd99f9d7___FREC_Scab 2975.JPG,0,Apple___Apple_scab,1,train,partition::00000618,Apple___Apple_scab:::14,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/6b6b2140-bb67-4342-adad-8cba97a5ecbe___FREC_Scab 3388.JPG,0,Apple___Apple_scab,1,train,partition::00000574,Apple___Apple_scab:::87,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/6fb41b7b-d1f0-451c-988a-1083d038acdb___FREC_Scab 3094.JPG,0,Apple___Apple_scab,1,train,partition::00000522,Apple___Apple_scab:::35,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/73204011-6f70-4300-a908-adf4334104fd___FREC_Scab 3319.JPG,0,Apple___Apple_scab,1,train,partition::00000605,Apple___Apple_scab:::76,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/74813834-38bc-4301-93ff-39b208eb52bc___FREC_Scab 3315.JPG,0,Apple___Apple_scab,1,train,partition::00000605,Apple___Apple_scab:::76,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/76e50482-74b2-468f-8556-7669e1682f1e___FREC_Scab 3323.JPG,0,Apple___Apple_scab,1,train,partition::00000624,Apple___Apple_scab:::77,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/7897b5dc-7aa6-48b2-8c18-a30fcd6cae94___FREC_Scab 3203.JPG,0,Apple___Apple_scab,1,train,partition::00000589,Apple___Apple_scab:::56,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/7b7c32e3-68f8-4280-acda-4c6e67f4725f___FREC_Scab 3340.JPG,0,Apple___Apple_scab,1,train,partition::00000424,Apple___Apple_scab:::79,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/7c66bda4-301c-4987-85b8-fd8230c5a2f2___FREC_Scab 3324.JPG,0,Apple___Apple_scab,1,train,partition::00000624,Apple___Apple_scab:::77,label_skew,100.0,0.1,none,42,-1
Apple___Apple_scab/815d2612-ee00-407a-8a0d-d0d94c7e0a9f___FREC_Scab 3461.JPG,0,Apple___Apple_scab,1,train,partition::00000509,Apple___Apple_scab:::99,label_skew,100.0,0.1,none,42,-1
