relative_path,label,class_name,client_id,split,group_id,leaf_group_id,scenario,alpha,quantity_alpha,feature_skew,seed,domain_id
Apple___Apple_scab/00075aa8-d81a-4184-8541-b692b78d398a___FREC_Scab 3335.JPG,0,Apple___Apple_scab,4,train,partition::00000424,Apple___Apple_scab:::79,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/01a66316-0e98-4d3b-a56f-d78752cd043f___FREC_Scab 3003.JPG,0,Apple___Apple_scab,4,train,partition::00000403,Apple___Apple_scab:::19,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/0896ecbc-1af2-4868-8279-ed302acb29bc___FREC_Scab 3339.JPG,0,Apple___Apple_scab,4,train,partition::00000424,Apple___Apple_scab:::79,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/162d8ca4-7cd3-46f1-904f-09721df3e498___FREC_Scab 3336.JPG,0,Apple___Apple_scab,4,train,partition::00000424,Apple___Apple_scab:::79,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/1962d1ec-fb66-4583-b631-81cd23ecf063___FREC_Scab 3238.JPG,0,Apple___Apple_scab,4,train,partition::00000545,Apple___Apple_scab:::62,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/222a9802-f14c-433e-9d18-d0668ed3c279___FREC_Scab 3239.JPG,0,Apple___Apple_scab,4,train,partition::00000545,Apple___Apple_scab:::62,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/29ab8216-ec38-4efd-9c77-21068fa899a4___FREC_Scab 3241.JPG,0,Apple___Apple_scab,4,train,partition::00000545,Apple___Apple_scab:::62,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/2a97b29d-8a63-47ab-bd5b-c14832a586c8___FREC_Scab 3242.JPG,0,Apple___Apple_scab,4,train,partition::00000545,Apple___Apple_scab:::62,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/4abca5eb-2376-4551-be42-25bbb5400fc7___FREC_Scab 3268.JPG,0,Apple___Apple_scab,4,train,partition::00000483,Apple___Apple_scab:::68,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/4e770559-e332-470e-aae3-c7ad0399dd20___FREC_Scab 3513.JPG,0,Apple___Apple_scab,4,train,partition::00000623,Apple___Apple_scab:::106,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/675f0b56-9d0b-45b3-8c8e-820efae75274___FREC_Scab 3006.JPG,0,Apple___Apple_scab,4,train,partition::00000403,Apple___Apple_scab:::19,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/6fb62aa7-c3d4-457a-b95d-a8b3102cccd8___FREC_Scab 3005.JPG,0,Apple___Apple_scab,4,train,partition::00000403,Apple___Apple_scab:::19,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/716a13b6-1747-40d8-96d7-5ec1c183b3b5___FREC_Scab 3004.JPG,0,Apple___Apple_scab,4,train,partition::00000403,Apple___Apple_scab:::19,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/7b17fb27-2af4-4c90-b499-0c0658ba7262___FREC_Scab 2943.JPG,0,Apple___Apple_scab,4,train,partition::00000590,Apple___Apple_scab:::8,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/7b7c32e3-68f8-4280-acda-4c6e67f4725f___FREC_Scab 3340.JPG,0,Apple___Apple_scab,4,train,partition::00000424,Apple___Apple_scab:::79,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/7bc2b2d5-b2b6-4ac2-9bbe-322ce8d7d9bb___FREC_Scab 2944.JPG,0,Apple___Apple_scab,4,train,partition::00000590,Apple___Apple_scab:::8,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/7be1e0a3-01d0-40c3-9628-f69952550267___FREC_Scab 3263.JPG,0,Apple___Apple_scab,4,train,partition::00000483,Apple___Apple_scab:::68,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/82488f15-ffb8-495f-b09f-3810e447681a___FREC_Scab 3007.JPG,0,Apple___Apple_scab,4,train,partition::00000403,Apple___Apple_scab:::19,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/8edca1d5-7ab9-47b6-bdd0-b61e4a11621e___FREC_Scab 3512.JPG,0,Apple___Apple_scab,4,train,partition::00000623,Apple___Apple_scab:::106,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/919f1400-c9b6-4343-9708-0e70deabb85d___FREC_Scab 2941.JPG,0,Apple___Apple_scab,4,train,partition::00000590,Apple___Apple_scab:::8,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/9f76829c-655e-4f75-b5fd-2ddfd01f963a___FREC_Scab 3337.JPG,0,Apple___Apple_scab,4,train,partition::00000424,Apple___Apple_scab:::79,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/a038a218-4c69-4f5a-9887-80fac9888782___FREC_Scab 3008.JPG,0,Apple___Apple_scab,4,train,partition::00000403,Apple___Apple_scab:::19,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/a6ba4b1c-285a-432d-ae70-df3e37e5e6c1___FREC_Scab 3002.JPG,0,Apple___Apple_scab,4,train,partition::00000403,Apple___Apple_scab:::19,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/abfd8972-51b1-4715-a358-54e8e2afa071___FREC_Scab 3267.JPG,0,Apple___Apple_scab,4,train,partition::00000483,Apple___Apple_scab:::68,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/adfdba4a-a725-4c5b-8b1c-96e8b20baa7b___FREC_Scab 3265.JPG,0,Apple___Apple_scab,4,train,partition::00000483,Apple___Apple_scab:::68,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/ae035eb1-0214-4964-b018-14fca52713fc___FREC_Scab 3166.JPG,0,Apple___Apple_scab,4,train,partition::00000612,Apple___Apple_scab:::50,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/af82e889-9ec0-437c-85b8-7a6a5caf73a1___FREC_Scab 3338.JPG,0,Apple___Apple_scab,4,train,partition::00000424,Apple___Apple_scab:::79,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/b84c8919-1f8c-4751-a759-e0ec84839020___FREC_Scab 3264.JPG,0,Apple___Apple_scab,4,train,partition::00000483,Apple___Apple_scab:::68,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/bceb695a-e877-4b2b-bf05-241661d511d4___FREC_Scab 3240.JPG,0,Apple___Apple_scab,4,train,partition::00000545,Apple___Apple_scab:::62,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/c0bfed2f-ace7-44dd-9410-440b5eea4d89___FREC_Scab 3266.JPG,0,Apple___Apple_scab,4,train,partition::00000483,Apple___Apple_scab:::68,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/d01086a5-c14e-424a-8825-47343752c0a0___FREC_Scab 3170.JPG,0,Apple___Apple_scab,4,train,partition::00000612,Apple___Apple_scab:::50,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/daf6db9e-a600-449c-8b66-482ab50ea431___FREC_Scab 3237.JPG,0,Apple___Apple_scab,4,train,partition::00000545,Apple___Apple_scab:::62,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/de6e3dd8-b2b8-4bce-aa4f-83cc514f2007___FREC_Scab 3511.JPG,0,Apple___Apple_scab,4,train,partition::00000623,Apple___Apple_scab:::106,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/e6fcead3-7234-4e51-80fc-056372588d85___FREC_Scab 2940.JPG,0,Apple___Apple_scab,4,train,partition::00000590,Apple___Apple_scab:::8,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/e9155e73-7f58-441b-a36b-d513bd051742___FREC_Scab 3509.JPG,0,Apple___Apple_scab,4,train,partition::00000623,Apple___Apple_scab:::106,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/ecbac6b5-e07f-4a0d-a670-1d3b97f01104___FREC_Scab 3168.JPG,0,Apple___Apple_scab,4,train,partition::00000612,Apple___Apple_scab:::50,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/f0d56524-1296-4a54-bafa-9b620baf9f1d___FREC_Scab 2942.JPG,0,Apple___Apple_scab,4,train,partition::00000590,Apple___Apple_scab:::8,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/f887b059-f797-442d-b2b6-a9cab0f76f43___FREC_Scab 3169.JPG,0,Apple___Apple_scab,4,train,partition::00000612,Apple___Apple_scab:::50,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/f8e48799-c566-4b86-b7c8-a0e290fb7f25___FREC_Scab 3167.JPG,0,Apple___Apple_scab,4,train,partition::00000612,Apple___Apple_scab:::50,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/f9e4b1bc-36b0-40df-bb48-4e6ed48ec8b5___FREC_Scab 3514.JPG,0,Apple___Apple_scab,4,train,partition::00000623,Apple___Apple_scab:::106,label_skew,1.0,0.1,none,42,-1
Apple___Apple_scab/fcd4d0fd-30c9-4b05-b0ea-ca74fd3cad72___FREC_Scab 3510.JPG,0,Apple___Apple_scab,4,train,partition::00000623,Apple___Apple_scab:::106,label_skew,1.0,0.1,none,42,-1
Apple___Black_rot/02168189-aa75-4284-a7f0-8ca5901ea783___JR_FrgE.S 2948.JPG,1,Apple___Black_rot,4,train,partition::00000635,img::D:/university/do-an-tot-nghiep/train-gd-2/PlantVillage-Dataset/raw/color/Apple___Black_rot/02168189-aa75-4284-a7f0-8ca5901ea783___JR_FrgE.S 2948.JPG,label_skew,1.0,0.1,none,42,-1
Apple___Black_rot/057c985f-2a00-40fe-b48f-590aabd3babe___JR_FrgE.S 3015.JPG,1,Apple___Black_rot,4,train,partition::00000645,img::D:/university/do-an-tot-nghiep/train-gd-2/PlantVillage-Dataset/raw/color/Apple___Black_rot/057c985f-2a00-40fe-b48f-590aabd3babe___JR_FrgE.S 3015.JPG,label_skew,1.0,0.1,none,42,-1
Apple___Black_rot/0612c9fa-e647-4083-85e7-b1638452c24b___JR_FrgE.S 8771.JPG,1,Apple___Black_rot,4,train,partition::00000648,img::D:/university/do-an-tot-nghiep/train-gd-2/PlantVillage-Dataset/raw/color/Apple___Black_rot/0612c9fa-e647-4083-85e7-b1638452c24b___JR_FrgE.S 8771.JPG,label_skew,1.0,0.1,none,42,-1
Apple___Black_rot/0cc47b2d-4a92-4bbd-af46-945165dd1960___JR_FrgE.S 8586.JPG,1,Apple___Black_rot,4,train,partition::00000663,img::D:/university/do-an-tot-nghiep/train-gd-2/PlantVillage-Dataset/raw/color/Apple___Black_rot/0cc47b2d-4a92-4bbd-af46-945165dd1960___JR_FrgE.S 8586.JPG,label_skew,1.0,0.1,none,42,-1
Apple___Black_rot/0cefbd12-c195-40cd-b2d1-be0f9ee550b4___JR_FrgE.S 8762.JPG,1,Apple___Black_rot,4,train,partition::00000665,img::D:/university/do-an-tot-nghiep/train-gd-2/PlantVillage-Dataset/raw/color/Apple___Black_rot/0cefbd12-c195-40cd-b2d1-be0f9ee550b4___JR_FrgE.S 8762.JPG,label_skew,1.0,0.1,none,42,-1
