relative_path,label,class_name,client_id,split,group_id,leaf_group_id,scenario,alpha,quantity_alpha,feature_skew,seed,domain_id
Apple___Apple_scab/01a66316-0e98-4d3b-a56f-d78752cd043f___FREC_Scab 3003.JPG,0,Apple___Apple_scab,1,train,partition::00000403,Apple___Apple_scab:::19,feature_dirichlet,0.1,0.1,synthetic_domain,42,1
Apple___Apple_scab/0261a6e4-21f8-481a-8827-b674e6955644___FREC_Scab 3055.JPG,0,Apple___Apple_scab,1,train,partition::00000395,Apple___Apple_scab:::28,feature_dirichlet,0.1,0.1,synthetic_domain,42,0
Apple___Apple_scab/029424b0-0ef5-491b-9ef5-069190d24d8f___FREC_Scab 3504.JPG,0,Apple___Apple_scab,1,train,partition::00000381,Apple___Apple_scab:::105,feature_dirichlet,0.1,0.1,synthetic_domain,42,0
Apple___Apple_scab/0395b847-2c73-4674-826f-33a6afb5b4fe___FREC_Scab 3287.JPG,0,Apple___Apple_scab,1,train,partition::00000620,Apple___Apple_scab:::72,feature_dirichlet,0.1,0.1,synthetic_domain,42,3
Apple___Apple_scab/0537ad56-3d24-4e97-a947-65b9b37f8988___FREC_Scab 3079.JPG,0,Apple___Apple_scab,1,train,partition::00000229,Apple___Apple_scab:::33,feature_dirichlet,0.1,0.1,synthetic_domain,42,1
Apple___Apple_scab/06cf74b6-d895-4a09-b3b1-bc63579f8c33___FREC_Scab 3128.JPG,0,Apple___Apple_scab,1,train,partition::00000613,Apple___Apple_scab:::42,feature_dirichlet,0.1,0.1,synthetic_domain,42,1
Apple___Apple_scab/08c42d78-aa7b-4106-b0c1-b260f898dcba___FREC_Scab 3151.JPG,0,Apple___Apple_scab,1,train,partition::00000494,Apple___Apple_scab:::46,feature_dirichlet,0.1,0.1,synthetic_domain,42,3
Apple___Apple_scab/095c9131-a0cb-47de-898a-f9371f208c01___FREC_Scab 3109.JPG,0,Apple___Apple_scab,1,train,partition::00000579,Apple___Apple_scab:::38,feature_dirichlet,0.1,0.1,synthetic_domain,42,3
Apple___Apple_scab/09ba6ad9-aa8d-4493-b1bf-818a4b30c4aa___FREC_Scab 2981.JPG,0,Apple___Apple_scab,1,train,partition::00000563,Apple___Apple_scab:::15,feature_dirichlet,0.1,0.1,synthetic_domain,42,3
Apple___Apple_scab/0a14783a-838a-4d4f-a671-ff98011714c6___FREC_Scab 3288.JPG,0,Apple___Apple_scab,1,train,partition::00000620,Apple___Apple_scab:::72,feature_dirichlet,0.1,0.1,synthetic_domain,42,3
