relative_path,label,class_name,client_id,split,group_id,leaf_group_id,scenario,alpha,quantity_alpha,feature_skew,seed,domain_id
Apple___Black_rot/09baab32-8360-4251-9c84-a5ce6bfdfff1___JR_FrgE.S 2883.JPG,1,Apple___Black_rot,3,train,partition::00000655,img::D:/university/do-an-tot-nghiep/train-gd-2/PlantVillage-Dataset/raw/color/Apple___Black_rot/09baab32-8360-4251-9c84-a5ce6bfdfff1___JR_FrgE.S 2883.JPG,feature_dirichlet,0.1,0.1,synthetic_domain,42,4
Apple___Black_rot/3235339f-7b7b-423a-850a-0fd58ded4725___JR_FrgE.S 2791.JPG,1,Apple___Black_rot,3,train,partition::00000733,img::D:/university/do-an-tot-nghiep/train-gd-2/PlantVillage-Dataset/raw/color/Apple___Black_rot/3235339f-7b7b-423a-850a-0fd58ded4725___JR_FrgE.S 2791.JPG,feature_dirichlet,0.1,0.1,synthetic_domain,42,4
Apple___Black_rot/58c65e96-71e6-4176-bf47-24b529fa3aa6___JR_FrgE.S 8716.JPG,1,Apple___Black_rot,3,train,partition::00000841,img::D:/university/do-an-tot-nghiep/train-gd-2/PlantVillage-Dataset/raw/color/Apple___Black_rot/58c65e96-71e6-4176-bf47-24b529fa3aa6___JR_FrgE.S 8716.JPG,feature_dirichlet,0.1,0.1,synthetic_domain,42,4
Apple___Black_rot/6af653b0-6a01-458c-bb17-5ee1b76115f4___JR_FrgE.S 2753.JPG,1,Apple___Black_rot,3,train,partition::00000880,img::D:/university/do-an-tot-nghiep/train-gd-2/PlantVillage-Dataset/raw/color/Apple___Black_rot/6af653b0-6a01-458c-bb17-5ee1b76115f4___JR_FrgE.S 2753.JPG,feature_dirichlet,0.1,0.1,synthetic_domain,42,4
Apple___Black_rot/7d0776a1-7aba-4923-93b5-7ec629ca108b___JR_FrgE.S 2902.JPG,1,Apple___Black_rot,3,train,partition::00000932,img::D:/university/do-an-tot-nghiep/train-gd-2/PlantVillage-Dataset/raw/color/Apple___Black_rot/7d0776a1-7aba-4923-93b5-7ec629ca108b___JR_FrgE.S 2902.JPG,feature_dirichlet,0.1,0.1,synthetic_domain,42,2
Apple___Black_rot/9922fc5b-28d9-4ad7-90f2-7ad252f716dc___JR_FrgE.S 2741.JPG,1,Apple___Black_rot,3,train,partition::00000997,img::D:/university/do-an-tot-nghiep/train-gd-2/PlantVillage-Dataset/raw/color/Apple___Black_rot/9922fc5b-28d9-4ad7-90f2-7ad252f716dc___JR_FrgE.S 2741.JPG,feature_dirichlet,0.1,0.1,synthetic_domain,42,4
Apple___Black_rot/9f05f403-78c7-4a14-9c4d-452f433745eb___JR_FrgE.S 3091.JPG,1,Apple___Black_rot,3,train,partition::00001014,img::D:/university/do-an-tot-nghiep/train-gd-2/PlantVillage-Dataset/raw/color/Apple___Black_rot/9f05f403-78c7-4a14-9c4d-452f433745eb___JR_FrgE.S 3091.JPG,feature_dirichlet,0.1,0.1,synthetic_domain,42,4
Apple___Black_rot/f3ff804e-bca4-4a23-9af9-1f5b8c5c9980___JR_FrgE.S 3053.JPG,1,Apple___Black_rot,3,train,partition::00001214,img::D:/university/do-an-tot-nghiep/train-gd-2/PlantVillage-Dataset/raw/color/Apple___Black_rot/f3ff804e-bca4-4a23-9af9-1f5b8c5c9980___JR_FrgE.S 3053.JPG,feature_dirichlet,0.1,0.1,synthetic_domain,42,4
Apple___Black_rot/f7565e18-4946-4049-a1cd-ded7d3c09cef___JR_FrgE.S 2755.JPG,1,Apple___Black_rot,3,train,partition::00001224,img::D:/university/do-an-tot-nghiep/train-gd-2/PlantVillage-Dataset/raw/color/Apple___Black_rot/f7565e18-4946-4049-a1cd-ded7d3c09cef___JR_FrgE.S 2755.JPG,feature_dirichlet,0.1,0.1,synthetic_domain,42,2
Apple___healthy/6935b4ee-4f53-4f11-b2bf-d9e7db6dcaa9___RS_HL 7253.JPG,3,Apple___healthy,3,train,partition::00002862,Apple___healthy:::118,feature_dirichlet,0.1,0.1,synthetic_domain,42,4
